date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2023-09-30,MHN Quincy,1,5,9,2023,1,train,,,,
2023-10-02,MHN Quincy,1,0,10,2023,0,train,,,,
2023-10-03,MHN Quincy,1,1,10,2023,0,train,,,,
2023-10-05,MHN Quincy,2,3,10,2023,0,train,,,,
2023-10-06,MHN Quincy,1,4,10,2023,0,train,,,,
2023-10-13,MHN Quincy,1,4,10,2023,0,train,,,,
2023-10-15,MHN Quincy,1,6,10,2023,1,train,,,,
2023-10-16,MHN Quincy,1,0,10,2023,0,train,,,,
2023-10-23,MHN Quincy,1,0,10,2023,0,train,,,,
2023-10-30,MHN Quincy,1,0,10,2023,0,train,,,,
2023-11-12,MHN Quincy,1,6,11,2023,1,train,,,,
2023-11-19,MHN Quincy,1,6,11,2023,1,train,,,,
2023-11-21,MHN Quincy,1,1,11,2023,0,train,,,,
2023-11-27,MHN Quincy,1,0,11,2023,0,train,,,,
2023-11-28,MHN Quincy,1,1,11,2023,0,train,,,,
2023-11-29,MHN Quincy,1,2,11,2023,0,train,,,,
2023-12-02,MHN Quincy,2,5,12,2023,1,train,,,,
2023-12-03,MHN Quincy,2,6,12,2023,1,train,,,,
2023-12-05,MHN Quincy,1,1,12,2023,0,train,,,,
2023-12-09,MHN Quincy,2,5,12,2023,1,train,,,,
2023-12-10,MHN Quincy,2,6,12,2023,1,train,,,,
2023-12-15,MHN Quincy,1,4,12,2023,0,train,,,,
2023-12-17,MHN Quincy,1,6,12,2023,1,train,,,,
2023-12-18,MHN Quincy,1,0,12,2023,0,train,,,,
2023-12-21,MHN Quincy,1,3,12,2023,0,train,,,,
2023-12-23,MHN Quincy,1,5,12,2023,1,train,,,,
2023-12-24,MHN Quincy,2,6,12,2023,1,train,,,,
2023-12-25,MHN Quincy,1,0,12,2023,0,train,,,,
2023-12-30,MHN Quincy,1,5,12,2023,1,train,,,,
2024-01-05,MHN Quincy,1,4,1,2024,0,train,,,,
2024-01-06,MHN Quincy,3,5,1,2024,1,train,,,,
2024-01-09,MHN Quincy,1,1,1,2024,0,train,,,,
2024-01-15,MHN Quincy,1,0,1,2024,0,train,,,,
2024-01-21,MHN Quincy,1,6,1,2024,1,train,,,,
2024-01-30,MHN Quincy,1,1,1,2024,0,train,,,,
2024-02-04,MHN Quincy,1,6,2,2024,1,train,,,,
2024-02-06,MHN Quincy,1,1,2,2024,0,train,,,,
2024-02-07,MHN Quincy,1,2,2,2024,0,train,,,,
2024-02-13,MHN Quincy,1,1,2,2024,0,train,,,,
2024-02-18,MHN Quincy,1,6,2,2024,1,train,,,,
2024-02-19,MHN Quincy,1,0,2,2024,0,train,,,,
2024-02-25,MHN Quincy,1,6,2,2024,1,train,,,,
2024-02-26,MHN Quincy,1,0,2,2024,0,train,,,,
2024-02-28,MHN Quincy,1,2,2,2024,0,train,,,,
2024-03-02,MHN Quincy,1,5,3,2024,1,train,,,,
2024-03-03,MHN Quincy,2,6,3,2024,1,train,,,,
2024-03-12,MHN Quincy,1,1,3,2024,0,train,,,,
2024-03-16,MHN Quincy,3,5,3,2024,1,train,,,,
2024-03-17,MHN Quincy,2,6,3,2024,1,train,,,,
2024-03-19,MHN Quincy,1,1,3,2024,0,train,,,,
2024-03-24,MHN Quincy,1,6,3,2024,1,train,,,,
2024-03-25,MHN Quincy,1,0,3,2024,0,train,,,,
2024-03-28,MHN Quincy,1,3,3,2024,0,train,,,,
2024-03-29,MHN Quincy,1,4,3,2024,0,train,,,,
2024-04-01,MHN Quincy,1,0,4,2024,0,train,,,,
2024-04-04,MHN Quincy,1,3,4,2024,0,train,,,,
2024-04-06,MHN Quincy,1,5,4,2024,1,train,,,,
2024-04-09,MHN Quincy,1,1,4,2024,0,train,,,,
2024-04-10,MHN Quincy,1,2,4,2024,0,train,,,,
2024-04-15,MHN Quincy,1,0,4,2024,0,train,,,,
2024-04-20,MHN Quincy,1,5,4,2024,1,train,,,,
2024-04-21,MHN Quincy,1,6,4,2024,1,train,,,,
2024-04-24,MHN Quincy,1,2,4,2024,0,train,,,,
2024-04-26,MHN Quincy,1,4,4,2024,0,train,,,,
2024-04-28,MHN Quincy,1,6,4,2024,1,train,,,,
2024-04-29,MHN Quincy,1,0,4,2024,0,train,,,,
2024-04-30,MHN Quincy,1,1,4,2024,0,train,,,,
2024-05-03,MHN Quincy,1,4,5,2024,0,train,,,,
2024-05-06,MHN Quincy,1,0,5,2024,0,train,,,,
2024-05-08,MHN Quincy,2,2,5,2024,0,train,,,,
2024-05-17,MHN Quincy,1,4,5,2024,0,train,,,,
2024-05-20,MHN Quincy,1,0,5,2024,0,train,,,,
2024-05-21,MHN Quincy,1,1,5,2024,0,train,,,,
2024-05-24,MHN Quincy,1,4,5,2024,0,train,,,,
2024-05-26,MHN Quincy,2,6,5,2024,1,train,,,,
2024-05-27,MHN Quincy,1,0,5,2024,0,train,,,,
2024-06-01,MHN Quincy,1,5,6,2024,1,train,,,,
2024-06-03,MHN Quincy,1,0,6,2024,0,train,,,,
2024-06-05,MHN Quincy,1,2,6,2024,0,train,,,,
2024-06-06,MHN Quincy,1,3,6,2024,0,train,,,,
2024-06-10,MHN Quincy,2,0,6,2024,0,train,,,,
2024-06-17,MHN Quincy,1,0,6,2024,0,train,,,,
2024-06-18,MHN Quincy,1,1,6,2024,0,train,,,,
2024-06-21,MHN Quincy,1,4,6,2024,0,train,,,,
2024-06-24,MHN Quincy,1,0,6,2024,0,train,,,,
2024-06-25,MHN Quincy,2,1,6,2024,0,train,,,,
2024-06-26,MHN Quincy,2,2,6,2024,0,train,,,,
2024-06-29,MHN Quincy,1,5,6,2024,1,train,,,,
2024-06-30,MHN Quincy,1,6,6,2024,1,train,,,,
2024-07-01,MHN Quincy,1,0,7,2024,0,train,,,,
2024-07-09,MHN Quincy,2,1,7,2024,0,train,,,,
2024-07-11,MHN Quincy,3,3,7,2024,0,train,,,,
2024-07-14,MHN Quincy,1,6,7,2024,1,train,,,,
2024-07-15,MHN Quincy,1,0,7,2024,0,train,,,,
2024-07-16,MHN Quincy,1,1,7,2024,0,train,,,,
2024-07-20,MHN Quincy,1,5,7,2024,1,train,,,,
2024-07-21,MHN Quincy,1,6,7,2024,1,train,,,,
2024-07-22,MHN Quincy,1,0,7,2024,0,train,,,,
2024-07-23,MHN Quincy,1,1,7,2024,0,train,,,,
2024-07-24,MHN Quincy,1,2,7,2024,0,train,,,,
2024-07-25,MHN Quincy,1,3,7,2024,0,train,,,,
2024-07-30,MHN Quincy,1,1,7,2024,0,train,,,,
2024-07-31,MHN Quincy,1,2,7,2024,0,train,,,,
2024-08-07,MHN Quincy,2,2,8,2024,0,train,,,,
2024-08-08,MHN Quincy,1,3,8,2024,0,train,,,,
2024-08-14,MHN Quincy,1,2,8,2024,0,train,,,,
2024-08-15,MHN Quincy,1,3,8,2024,0,train,,,,
2024-08-16,MHN Quincy,1,4,8,2024,0,train,,,,
2024-08-17,MHN Quincy,1,5,8,2024,1,train,,,,
2024-08-19,MHN Quincy,1,0,8,2024,0,train,,,,
2024-08-20,MHN Quincy,1,1,8,2024,0,train,,,,
2024-08-21,MHN Quincy,1,2,8,2024,0,train,,,,
2024-08-26,MHN Quincy,1,0,8,2024,0,train,,,,
2024-08-31,MHN Quincy,3,5,8,2024,1,train,,,,
2024-09-04,MHN Quincy,1,2,9,2024,0,train,,,,
2024-09-06,MHN Quincy,1,4,9,2024,0,train,,,,
2024-09-16,MHN Quincy,1,0,9,2024,0,train,,,,
2024-09-19,MHN Quincy,1,3,9,2024,0,train,,,,
2024-09-20,MHN Quincy,1,4,9,2024,0,train,,,,
2024-09-24,MHN Quincy,1,1,9,2024,0,train,,,,
2024-09-28,MHN Quincy,1,5,9,2024,1,train,,,,
2024-10-02,MHN Quincy,2,2,10,2024,0,train,,,,
2024-10-03,MHN Quincy,1,3,10,2024,0,train,,,,
2024-10-04,MHN Quincy,1,4,10,2024,0,train,,,,
2024-10-06,MHN Quincy,1,6,10,2024,1,train,,,,
2024-10-08,MHN Quincy,1,1,10,2024,0,train,,,,
2024-10-11,MHN Quincy,3,4,10,2024,0,train,,,,
2024-10-15,MHN Quincy,1,1,10,2024,0,train,,,,
2024-10-17,MHN Quincy,1,3,10,2024,0,train,,,,
2024-10-18,MHN Quincy,1,4,10,2024,0,train,,,,
2024-10-27,MHN Quincy,2,6,10,2024,1,train,,,,
2024-10-29,MHN Quincy,1,1,10,2024,0,train,,,,
2024-10-31,MHN Quincy,2,3,10,2024,0,train,,,,
2024-11-05,MHN Quincy,2,1,11,2024,0,train,,,,
2024-11-14,MHN Quincy,1,3,11,2024,0,train,,,,
2024-11-15,MHN Quincy,1,4,11,2024,0,train,,,,
2024-11-16,MHN Quincy,1,5,11,2024,1,train,,,,
2024-11-21,MHN Quincy,1,3,11,2024,0,train,,,,
2024-11-22,MHN Quincy,1,4,11,2024,0,train,,,,
2024-11-23,MHN Quincy,1,5,11,2024,1,train,,,,
2024-11-24,MHN Quincy,1,6,11,2024,1,train,,,,
2024-11-27,MHN Quincy,2,2,11,2024,0,train,,,,
2024-11-28,MHN Quincy,1,3,11,2024,0,train,,,,
2024-11-29,MHN Quincy,1,4,11,2024,0,train,,,,
2024-12-03,MHN Quincy,1,1,12,2024,0,train,,,,
2024-12-07,MHN Quincy,1,5,12,2024,1,test,1.0,1.0,1.0,1.1717706868386313
2024-12-08,MHN Quincy,1,6,12,2024,1,test,1.0,1.0,1.0,1.2588223088339705
2024-12-09,MHN Quincy,1,0,12,2024,0,test,1.0,1.0,1.0,1.1959479897617191
2024-12-15,MHN Quincy,2,6,12,2024,1,test,2.0,2.0,2.0,1.2170474341922521
2024-12-25,MHN Quincy,1,2,12,2024,0,test,1.0,1.0,1.0,1.2539714680765264
2024-12-27,MHN Quincy,1,4,12,2024,0,test,1.0,1.0,1.0,1.2945525435315066
2024-12-28,MHN Quincy,1,5,12,2024,1,test,1.0,1.0,1.0,1.2416399228970647
