date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2023-09-07,MHN Fenway,1,3,9,2023,0,train,,,,
2023-09-17,MHN Fenway,1,6,9,2023,1,train,,,,
2023-09-24,MHN Fenway,1,6,9,2023,1,train,,,,
2023-09-28,MHN Fenway,1,3,9,2023,0,train,,,,
2023-09-29,MHN Fenway,1,4,9,2023,0,train,,,,
2023-10-03,MHN Fenway,1,1,10,2023,0,train,,,,
2023-10-04,MHN Fenway,1,2,10,2023,0,train,,,,
2023-10-06,MHN Fenway,1,4,10,2023,0,train,,,,
2023-10-07,MHN Fenway,1,5,10,2023,1,train,,,,
2023-10-08,MHN Fenway,1,6,10,2023,1,train,,,,
2023-10-10,MHN Fenway,2,1,10,2023,0,train,,,,
2023-10-11,MHN Fenway,1,2,10,2023,0,train,,,,
2023-10-12,MHN Fenway,2,3,10,2023,0,train,,,,
2023-10-14,MHN Fenway,1,5,10,2023,1,train,,,,
2023-10-15,MHN Fenway,1,6,10,2023,1,train,,,,
2023-10-17,MHN Fenway,1,1,10,2023,0,train,,,,
2023-10-18,MHN Fenway,3,2,10,2023,0,train,,,,
2023-10-19,MHN Fenway,1,3,10,2023,0,train,,,,
2023-10-21,MHN Fenway,1,5,10,2023,1,train,,,,
2023-11-03,MHN Fenway,2,4,11,2023,0,train,,,,
2023-11-08,MHN Fenway,1,2,11,2023,0,train,,,,
2023-11-10,MHN Fenway,1,4,11,2023,0,train,,,,
2023-11-11,MHN Fenway,1,5,11,2023,1,train,,,,
2023-11-13,MHN Fenway,1,0,11,2023,0,train,,,,
2023-11-17,MHN Fenway,1,4,11,2023,0,train,,,,
2023-11-20,MHN Fenway,1,0,11,2023,0,train,,,,
2023-11-21,MHN Fenway,1,1,11,2023,0,train,,,,
2023-11-22,MHN Fenway,1,2,11,2023,0,train,,,,
2023-11-23,MHN Fenway,1,3,11,2023,0,train,,,,
2023-11-25,MHN Fenway,1,5,11,2023,1,train,,,,
2023-11-29,MHN Fenway,1,2,11,2023,0,train,,,,
2023-11-30,MHN Fenway,1,3,11,2023,0,train,,,,
2023-12-04,MHN Fenway,1,0,12,2023,0,train,,,,
2023-12-12,MHN Fenway,1,1,12,2023,0,train,,,,
2023-12-16,MHN Fenway,1,5,12,2023,1,train,,,,
2023-12-19,MHN Fenway,1,1,12,2023,0,train,,,,
2023-12-21,MHN Fenway,1,3,12,2023,0,train,,,,
2023-12-26,MHN Fenway,1,1,12,2023,0,train,,,,
2023-12-27,MHN Fenway,1,2,12,2023,0,train,,,,
2023-12-30,MHN Fenway,1,5,12,2023,1,train,,,,
2024-01-01,MHN Fenway,1,0,1,2024,0,train,,,,
2024-01-05,MHN Fenway,1,4,1,2024,0,train,,,,
2024-01-06,MHN Fenway,3,5,1,2024,1,train,,,,
2024-01-09,MHN Fenway,2,1,1,2024,0,train,,,,
2024-01-14,MHN Fenway,1,6,1,2024,1,train,,,,
2024-01-15,MHN Fenway,1,0,1,2024,0,train,,,,
2024-01-17,MHN Fenway,1,2,1,2024,0,train,,,,
2024-01-18,MHN Fenway,2,3,1,2024,0,train,,,,
2024-01-19,MHN Fenway,2,4,1,2024,0,train,,,,
2024-01-20,MHN Fenway,2,5,1,2024,1,train,,,,
2024-01-25,MHN Fenway,1,3,1,2024,0,train,,,,
2024-01-26,MHN Fenway,1,4,1,2024,0,train,,,,
2024-01-27,MHN Fenway,1,5,1,2024,1,train,,,,
2024-01-28,MHN Fenway,1,6,1,2024,1,train,,,,
2024-02-01,MHN Fenway,1,3,2,2024,0,train,,,,
2024-02-03,MHN Fenway,2,5,2,2024,1,train,,,,
2024-02-08,MHN Fenway,1,3,2,2024,0,train,,,,
2024-02-10,MHN Fenway,1,5,2,2024,1,train,,,,
2024-02-12,MHN Fenway,1,0,2,2024,0,train,,,,
2024-02-13,MHN Fenway,1,1,2,2024,0,train,,,,
2024-02-17,MHN Fenway,1,5,2,2024,1,train,,,,
2024-02-18,MHN Fenway,2,6,2,2024,1,train,,,,
2024-02-19,MHN Fenway,1,0,2,2024,0,train,,,,
2024-02-21,MHN Fenway,1,2,2,2024,0,train,,,,
2024-02-23,MHN Fenway,1,4,2,2024,0,train,,,,
2024-02-24,MHN Fenway,1,5,2,2024,1,train,,,,
2024-02-27,MHN Fenway,1,1,2,2024,0,train,,,,
2024-02-29,MHN Fenway,2,3,2,2024,0,train,,,,
2024-03-08,MHN Fenway,1,4,3,2024,0,train,,,,
2024-03-09,MHN Fenway,1,5,3,2024,1,train,,,,
2024-03-11,MHN Fenway,1,0,3,2024,0,train,,,,
2024-03-13,MHN Fenway,1,2,3,2024,0,train,,,,
2024-03-14,MHN Fenway,2,3,3,2024,0,train,,,,
2024-03-15,MHN Fenway,1,4,3,2024,0,train,,,,
2024-03-20,MHN Fenway,1,2,3,2024,0,train,,,,
2024-03-21,MHN Fenway,1,3,3,2024,0,train,,,,
2024-03-22,MHN Fenway,1,4,3,2024,0,train,,,,
2024-03-25,MHN Fenway,1,0,3,2024,0,train,,,,
2024-03-29,MHN Fenway,1,4,3,2024,0,train,,,,
2024-03-30,MHN Fenway,1,5,3,2024,1,train,,,,
2024-04-03,MHN Fenway,1,2,4,2024,0,train,,,,
2024-04-11,MHN Fenway,1,3,4,2024,0,train,,,,
2024-04-15,MHN Fenway,1,0,4,2024,0,train,,,,
2024-04-17,MHN Fenway,1,2,4,2024,0,train,,,,
2024-04-19,MHN Fenway,2,4,4,2024,0,train,,,,
2024-04-22,MHN Fenway,1,0,4,2024,0,train,,,,
2024-04-24,MHN Fenway,1,2,4,2024,0,train,,,,
2024-04-30,MHN Fenway,1,1,4,2024,0,train,,,,
2024-05-01,MHN Fenway,1,2,5,2024,0,train,,,,
2024-05-02,MHN Fenway,1,3,5,2024,0,train,,,,
2024-05-04,MHN Fenway,1,5,5,2024,1,train,,,,
2024-05-05,MHN Fenway,1,6,5,2024,1,train,,,,
2024-05-06,MHN Fenway,1,0,5,2024,0,train,,,,
2024-05-08,MHN Fenway,1,2,5,2024,0,train,,,,
2024-05-10,MHN Fenway,2,4,5,2024,0,train,,,,
2024-05-13,MHN Fenway,1,0,5,2024,0,train,,,,
2024-05-17,MHN Fenway,1,4,5,2024,0,train,,,,
2024-05-20,MHN Fenway,2,0,5,2024,0,train,,,,
2024-05-21,MHN Fenway,1,1,5,2024,0,train,,,,
2024-05-24,MHN Fenway,2,4,5,2024,0,train,,,,
2024-05-30,MHN Fenway,1,3,5,2024,0,train,,,,
2024-06-05,MHN Fenway,1,2,6,2024,0,train,,,,
2024-06-06,MHN Fenway,1,3,6,2024,0,train,,,,
2024-06-09,MHN Fenway,1,6,6,2024,1,train,,,,
2024-06-11,MHN Fenway,1,1,6,2024,0,train,,,,
2024-06-16,MHN Fenway,3,6,6,2024,1,train,,,,
2024-06-17,MHN Fenway,1,0,6,2024,0,train,,,,
2024-06-20,MHN Fenway,1,3,6,2024,0,train,,,,
2024-06-21,MHN Fenway,2,4,6,2024,0,train,,,,
2024-06-22,MHN Fenway,1,5,6,2024,1,train,,,,
2024-06-27,MHN Fenway,1,3,6,2024,0,train,,,,
2024-07-05,MHN Fenway,1,4,7,2024,0,train,,,,
2024-07-09,MHN Fenway,1,1,7,2024,0,train,,,,
2024-07-12,MHN Fenway,2,4,7,2024,0,train,,,,
2024-07-15,MHN Fenway,1,0,7,2024,0,train,,,,
2024-07-20,MHN Fenway,1,5,7,2024,1,train,,,,
2024-07-21,MHN Fenway,2,6,7,2024,1,train,,,,
2024-07-22,MHN Fenway,1,0,7,2024,0,train,,,,
2024-07-27,MHN Fenway,2,5,7,2024,1,train,,,,
2024-07-28,MHN Fenway,1,6,7,2024,1,train,,,,
2024-07-30,MHN Fenway,1,1,7,2024,0,train,,,,
2024-08-01,MHN Fenway,1,3,8,2024,0,train,,,,
2024-08-05,MHN Fenway,1,0,8,2024,0,train,,,,
2024-08-06,MHN Fenway,1,1,8,2024,0,train,,,,
2024-08-09,MHN Fenway,1,4,8,2024,0,train,,,,
2024-08-10,MHN Fenway,1,5,8,2024,1,train,,,,
2024-08-11,MHN Fenway,2,6,8,2024,1,train,,,,
2024-08-12,MHN Fenway,1,0,8,2024,0,train,,,,
2024-08-16,MHN Fenway,1,4,8,2024,0,train,,,,
2024-08-21,MHN Fenway,1,2,8,2024,0,train,,,,
2024-08-24,MHN Fenway,2,5,8,2024,1,train,,,,
2024-08-30,MHN Fenway,2,4,8,2024,0,train,,,,
2024-09-04,MHN Fenway,1,2,9,2024,0,train,,,,
2024-09-08,MHN Fenway,1,6,9,2024,1,train,,,,
2024-09-09,MHN Fenway,1,0,9,2024,0,train,,,,
2024-09-10,MHN Fenway,1,1,9,2024,0,train,,,,
2024-09-12,MHN Fenway,1,3,9,2024,0,train,,,,
2024-09-15,MHN Fenway,2,6,9,2024,1,train,,,,
2024-09-16,MHN Fenway,1,0,9,2024,0,train,,,,
2024-09-18,MHN Fenway,2,2,9,2024,0,train,,,,
2024-09-19,MHN Fenway,2,3,9,2024,0,train,,,,
2024-09-29,MHN Fenway,2,6,9,2024,1,train,,,,
2024-10-03,MHN Fenway,1,3,10,2024,0,train,,,,
2024-10-04,MHN Fenway,1,4,10,2024,0,train,,,,
2024-10-05,MHN Fenway,1,5,10,2024,1,train,,,,
2024-10-07,MHN Fenway,1,0,10,2024,0,train,,,,
2024-10-11,MHN Fenway,1,4,10,2024,0,train,,,,
2024-10-12,MHN Fenway,1,5,10,2024,1,train,,,,
2024-10-14,MHN Fenway,1,0,10,2024,0,train,,,,
2024-10-17,MHN Fenway,1,3,10,2024,0,train,,,,
2024-10-18,MHN Fenway,1,4,10,2024,0,train,,,,
2024-10-19,MHN Fenway,1,5,10,2024,1,train,,,,
2024-10-25,MHN Fenway,1,4,10,2024,0,train,,,,
2024-10-26,MHN Fenway,1,5,10,2024,1,train,,,,
2024-10-27,MHN Fenway,1,6,10,2024,1,train,,,,
2024-10-30,MHN Fenway,1,2,10,2024,0,train,,,,
2024-11-06,MHN Fenway,1,2,11,2024,0,train,,,,
2024-11-07,MHN Fenway,1,3,11,2024,0,train,,,,
2024-11-10,MHN Fenway,2,6,11,2024,1,train,,,,
2024-11-12,MHN Fenway,1,1,11,2024,0,train,,,,
2024-11-14,MHN Fenway,2,3,11,2024,0,train,,,,
2024-11-15,MHN Fenway,1,4,11,2024,0,train,,,,
2024-11-17,MHN Fenway,1,6,11,2024,1,train,,,,
2024-11-18,MHN Fenway,1,0,11,2024,0,train,,,,
2024-11-19,MHN Fenway,1,1,11,2024,0,train,,,,
2024-11-21,MHN Fenway,1,3,11,2024,0,train,,,,
2024-11-26,MHN Fenway,1,1,11,2024,0,train,,,,
2024-11-30,MHN Fenway,1,5,11,2024,1,train,,,,
2024-12-07,MHN Fenway,1,5,12,2024,1,test,1.0,1.0,1.0,1.2537209816165045
2024-12-10,MHN Fenway,2,1,12,2024,0,test,2.0,1.0,2.0,1.2184126085839722
2024-12-13,MHN Fenway,2,4,12,2024,0,test,2.0,1.0,2.0,1.134099046561597
2024-12-18,MHN Fenway,1,2,12,2024,0,test,1.0,1.0,1.0,1.2038887450827567
2024-12-19,MHN Fenway,1,3,12,2024,0,test,1.0,1.0,1.0,1.2038733008674594
2024-12-20,MHN Fenway,2,4,12,2024,0,test,2.0,1.0,2.0,1.1224929325811812
2024-12-22,MHN Fenway,1,6,12,2024,1,test,1.0,1.0,1.0,1.2271173072544348
