date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2023-04-02,MHN Cambridge,1,6,4,2023,1,train,,,,
2023-04-11,MHN Cambridge,1,1,4,2023,0,train,,,,
2023-04-14,MHN Cambridge,2,4,4,2023,0,train,,,,
2023-04-17,MHN Cambridge,1,0,4,2023,0,train,,,,
2023-04-19,MHN Cambridge,1,2,4,2023,0,train,,,,
2023-04-23,MHN Cambridge,1,6,4,2023,1,train,,,,
2023-04-30,MHN Cambridge,1,6,4,2023,1,train,,,,
2023-05-02,MHN Cambridge,1,1,5,2023,0,train,,,,
2023-05-05,MHN Cambridge,1,4,5,2023,0,train,,,,
2023-05-08,MHN Cambridge,1,0,5,2023,0,train,,,,
2023-05-10,MHN Cambridge,1,2,5,2023,0,train,,,,
2023-05-13,MHN Cambridge,1,5,5,2023,1,train,,,,
2023-05-14,MHN Cambridge,3,6,5,2023,1,train,,,,
2023-05-18,MHN Cambridge,1,3,5,2023,0,train,,,,
2023-05-20,MHN Cambridge,1,5,5,2023,1,train,,,,
2023-05-21,MHN Cambridge,1,6,5,2023,1,train,,,,
2023-05-23,MHN Cambridge,1,1,5,2023,0,train,,,,
2023-05-30,MHN Cambridge,1,1,5,2023,0,train,,,,
2023-06-01,MHN Cambridge,1,3,6,2023,0,train,,,,
2023-06-03,MHN Cambridge,2,5,6,2023,1,train,,,,
2023-06-06,MHN Cambridge,1,1,6,2023,0,train,,,,
2023-06-07,MHN Cambridge,3,2,6,2023,0,train,,,,
2023-06-11,MHN Cambridge,1,6,6,2023,1,train,,,,
2023-06-12,MHN Cambridge,1,0,6,2023,0,train,,,,
2023-06-18,MHN Cambridge,1,6,6,2023,1,train,,,,
2023-06-19,MHN Cambridge,1,0,6,2023,0,train,,,,
2023-06-24,MHN Cambridge,1,5,6,2023,1,train,,,,
2023-06-26,MHN Cambridge,2,0,6,2023,0,train,,,,
2023-06-29,MHN Cambridge,1,3,6,2023,0,train,,,,
2023-06-30,MHN Cambridge,1,4,6,2023,0,train,,,,
2023-07-02,MHN Cambridge,1,6,7,2023,1,train,,,,
2023-07-03,MHN Cambridge,2,0,7,2023,0,train,,,,
2023-07-05,MHN Cambridge,2,2,7,2023,0,train,,,,
2023-07-09,MHN Cambridge,1,6,7,2023,1,train,,,,
2023-07-11,MHN Cambridge,1,1,7,2023,0,train,,,,
2023-07-12,MHN Cambridge,1,2,7,2023,0,train,,,,
2023-07-13,MHN Cambridge,1,3,7,2023,0,train,,,,
2023-07-14,MHN Cambridge,2,4,7,2023,0,train,,,,
2023-07-17,MHN Cambridge,1,0,7,2023,0,train,,,,
2023-07-18,MHN Cambridge,1,1,7,2023,0,train,,,,
2023-07-23,MHN Cambridge,1,6,7,2023,1,train,,,,
2023-07-24,MHN Cambridge,1,0,7,2023,0,train,,,,
2023-07-25,MHN Cambridge,1,1,7,2023,0,train,,,,
2023-08-03,MHN Cambridge,1,3,8,2023,0,train,,,,
2023-08-04,MHN Cambridge,1,4,8,2023,0,train,,,,
2023-08-05,MHN Cambridge,1,5,8,2023,1,train,,,,
2023-08-10,MHN Cambridge,1,3,8,2023,0,train,,,,
2023-08-13,MHN Cambridge,1,6,8,2023,1,train,,,,
2023-08-15,MHN Cambridge,2,1,8,2023,0,train,,,,
2023-08-18,MHN Cambridge,1,4,8,2023,0,train,,,,
2023-08-21,MHN Cambridge,1,0,8,2023,0,train,,,,
2023-08-24,MHN Cambridge,1,3,8,2023,0,train,,,,
2023-08-26,MHN Cambridge,1,5,8,2023,1,train,,,,
2023-08-29,MHN Cambridge,1,1,8,2023,0,train,,,,
2023-08-30,MHN Cambridge,1,2,8,2023,0,train,,,,
2023-08-31,MHN Cambridge,2,3,8,2023,0,train,,,,
2023-09-02,MHN Cambridge,1,5,9,2023,1,train,,,,
2023-09-05,MHN Cambridge,1,1,9,2023,0,train,,,,
2023-09-08,MHN Cambridge,1,4,9,2023,0,train,,,,
2023-09-11,MHN Cambridge,2,0,9,2023,0,train,,,,
2023-09-12,MHN Cambridge,2,1,9,2023,0,train,,,,
2023-09-13,MHN Cambridge,1,2,9,2023,0,train,,,,
2023-09-14,MHN Cambridge,1,3,9,2023,0,train,,,,
2023-09-15,MHN Cambridge,1,4,9,2023,0,train,,,,
2023-09-17,MHN Cambridge,1,6,9,2023,1,train,,,,
2023-09-24,MHN Cambridge,1,6,9,2023,1,train,,,,
2023-09-29,MHN Cambridge,1,4,9,2023,0,train,,,,
2023-09-30,MHN Cambridge,1,5,9,2023,1,train,,,,
2023-10-04,MHN Cambridge,2,2,10,2023,0,train,,,,
2023-10-06,MHN Cambridge,2,4,10,2023,0,train,,,,
2023-10-09,MHN Cambridge,1,0,10,2023,0,train,,,,
2023-10-18,MHN Cambridge,1,2,10,2023,0,train,,,,
2023-10-19,MHN Cambridge,1,3,10,2023,0,train,,,,
2023-10-20,MHN Cambridge,1,4,10,2023,0,train,,,,
2023-10-22,MHN Cambridge,1,6,10,2023,1,train,,,,
2023-10-23,MHN Cambridge,1,0,10,2023,0,train,,,,
2023-10-24,MHN Cambridge,1,1,10,2023,0,train,,,,
2023-10-29,MHN Cambridge,1,6,10,2023,1,train,,,,
2023-11-01,MHN Cambridge,1,2,11,2023,0,train,,,,
2023-11-04,MHN Cambridge,1,5,11,2023,1,train,,,,
2023-11-09,MHN Cambridge,1,3,11,2023,0,train,,,,
2023-11-11,MHN Cambridge,1,5,11,2023,1,train,,,,
2023-11-14,MHN Cambridge,1,1,11,2023,0,train,,,,
2023-11-19,MHN Cambridge,1,6,11,2023,1,train,,,,
2023-11-20,MHN Cambridge,1,0,11,2023,0,train,,,,
2023-11-21,MHN Cambridge,1,1,11,2023,0,train,,,,
2023-11-26,MHN Cambridge,1,6,11,2023,1,train,,,,
2023-11-29,MHN Cambridge,2,2,11,2023,0,train,,,,
2023-12-03,MHN Cambridge,1,6,12,2023,1,train,,,,
2023-12-04,MHN Cambridge,2,0,12,2023,0,train,,,,
2023-12-08,MHN Cambridge,1,4,12,2023,0,train,,,,
2023-12-12,MHN Cambridge,1,1,12,2023,0,train,,,,
2023-12-13,MHN Cambridge,1,2,12,2023,0,train,,,,
2023-12-15,MHN Cambridge,1,4,12,2023,0,train,,,,
2023-12-16,MHN Cambridge,1,5,12,2023,1,train,,,,
2023-12-18,MHN Cambridge,1,0,12,2023,0,train,,,,
2023-12-19,MHN Cambridge,1,1,12,2023,0,train,,,,
2023-12-20,MHN Cambridge,1,2,12,2023,0,train,,,,
2023-12-21,MHN Cambridge,1,3,12,2023,0,train,,,,
2023-12-22,MHN Cambridge,1,4,12,2023,0,train,,,,
2023-12-25,MHN Cambridge,1,0,12,2023,0,train,,,,
2023-12-26,MHN Cambridge,2,1,12,2023,0,train,,,,
2023-12-27,MHN Cambridge,1,2,12,2023,0,train,,,,
2023-12-28,MHN Cambridge,1,3,12,2023,0,train,,,,
2023-12-30,MHN Cambridge,1,5,12,2023,1,train,,,,
2024-01-02,MHN Cambridge,1,1,1,2024,0,train,,,,
2024-01-10,MHN Cambridge,1,2,1,2024,0,train,,,,
2024-01-12,MHN Cambridge,1,4,1,2024,0,train,,,,
2024-01-17,MHN Cambridge,1,2,1,2024,0,train,,,,
2024-01-18,MHN Cambridge,1,3,1,2024,0,train,,,,
2024-01-19,MHN Cambridge,2,4,1,2024,0,train,,,,
2024-01-24,MHN Cambridge,1,2,1,2024,0,train,,,,
2024-01-26,MHN Cambridge,1,4,1,2024,0,train,,,,
2024-01-30,MHN Cambridge,1,1,1,2024,0,train,,,,
2024-02-02,MHN Cambridge,1,4,2,2024,0,train,,,,
2024-02-03,MHN Cambridge,2,5,2,2024,1,train,,,,
2024-02-07,MHN Cambridge,1,2,2,2024,0,train,,,,
2024-02-09,MHN Cambridge,1,4,2,2024,0,train,,,,
2024-02-12,MHN Cambridge,1,0,2,2024,0,train,,,,
2024-02-14,MHN Cambridge,2,2,2,2024,0,train,,,,
2024-02-15,MHN Cambridge,2,3,2,2024,0,train,,,,
2024-02-17,MHN Cambridge,1,5,2,2024,1,train,,,,
2024-02-22,MHN Cambridge,1,3,2,2024,0,train,,,,
2024-02-28,MHN Cambridge,1,2,2,2024,0,train,,,,
2024-02-29,MHN Cambridge,3,3,2,2024,0,train,,,,
2024-03-04,MHN Cambridge,1,0,3,2024,0,train,,,,
2024-03-07,MHN Cambridge,1,3,3,2024,0,train,,,,
2024-03-09,MHN Cambridge,1,5,3,2024,1,train,,,,
2024-03-10,MHN Cambridge,2,6,3,2024,1,train,,,,
2024-03-15,MHN Cambridge,1,4,3,2024,0,train,,,,
2024-03-16,MHN Cambridge,2,5,3,2024,1,train,,,,
2024-03-18,MHN Cambridge,1,0,3,2024,0,train,,,,
2024-03-27,MHN Cambridge,1,2,3,2024,0,train,,,,
2024-03-29,MHN Cambridge,2,4,3,2024,0,train,,,,
2024-04-03,MHN Cambridge,1,2,4,2024,0,train,,,,
2024-04-05,MHN Cambridge,1,4,4,2024,0,train,,,,
2024-04-08,MHN Cambridge,1,0,4,2024,0,train,,,,
2024-04-09,MHN Cambridge,1,1,4,2024,0,train,,,,
2024-04-10,MHN Cambridge,1,2,4,2024,0,train,,,,
2024-04-11,MHN Cambridge,1,3,4,2024,0,train,,,,
2024-04-16,MHN Cambridge,1,1,4,2024,0,train,,,,
2024-04-19,MHN Cambridge,2,4,4,2024,0,train,,,,
2024-04-20,MHN Cambridge,1,5,4,2024,1,train,,,,
2024-04-23,MHN Cambridge,1,1,4,2024,0,train,,,,
2024-04-27,MHN Cambridge,1,5,4,2024,1,train,,,,
2024-04-28,MHN Cambridge,1,6,4,2024,1,train,,,,
2024-04-30,MHN Cambridge,1,1,4,2024,0,train,,,,
2024-05-04,MHN Cambridge,2,5,5,2024,1,train,,,,
2024-05-09,MHN Cambridge,1,3,5,2024,0,train,,,,
2024-05-11,MHN Cambridge,1,5,5,2024,1,train,,,,
2024-05-13,MHN Cambridge,1,0,5,2024,0,train,,,,
2024-05-20,MHN Cambridge,1,0,5,2024,0,train,,,,
2024-05-22,MHN Cambridge,1,2,5,2024,0,train,,,,
2024-05-27,MHN Cambridge,1,0,5,2024,0,train,,,,
2024-06-06,MHN Cambridge,1,3,6,2024,0,train,,,,
2024-06-07,MHN Cambridge,1,4,6,2024,0,train,,,,
2024-06-08,MHN Cambridge,1,5,6,2024,1,train,,,,
2024-06-13,MHN Cambridge,1,3,6,2024,0,train,,,,
2024-06-15,MHN Cambridge,1,5,6,2024,1,train,,,,
2024-06-22,MHN Cambridge,1,5,6,2024,1,train,,,,
2024-06-23,MHN Cambridge,1,6,6,2024,1,train,,,,
2024-06-26,MHN Cambridge,1,2,6,2024,0,train,,,,
2024-06-28,MHN Cambridge,1,4,6,2024,0,train,,,,
2024-06-30,MHN Cambridge,2,6,6,2024,1,train,,,,
2024-07-01,MHN Cambridge,1,0,7,2024,0,train,,,,
2024-07-03,MHN Cambridge,1,2,7,2024,0,train,,,,
2024-07-05,MHN Cambridge,1,4,7,2024,0,train,,,,
2024-07-10,MHN Cambridge,1,2,7,2024,0,train,,,,
2024-07-12,MHN Cambridge,1,4,7,2024,0,train,,,,
2024-07-15,MHN Cambridge,1,0,7,2024,0,train,,,,
2024-07-17,MHN Cambridge,1,2,7,2024,0,train,,,,
2024-07-25,MHN Cambridge,1,3,7,2024,0,train,,,,
2024-08-03,MHN Cambridge,1,5,8,2024,1,train,,,,
2024-08-05,MHN Cambridge,2,0,8,2024,0,train,,,,
2024-08-09,MHN Cambridge,1,4,8,2024,0,train,,,,
2024-08-12,MHN Cambridge,1,0,8,2024,0,train,,,,
2024-08-14,MHN Cambridge,1,2,8,2024,0,train,,,,
2024-08-15,MHN Cambridge,1,3,8,2024,0,train,,,,
2024-08-19,MHN Cambridge,1,0,8,2024,0,train,,,,
2024-08-23,MHN Cambridge,1,4,8,2024,0,train,,,,
2024-08-25,MHN Cambridge,1,6,8,2024,1,train,,,,
2024-08-30,MHN Cambridge,1,4,8,2024,0,train,,,,
2024-09-03,MHN Cambridge,2,1,9,2024,0,train,,,,
2024-09-04,MHN Cambridge,1,2,9,2024,0,train,,,,
2024-09-07,MHN Cambridge,1,5,9,2024,1,train,,,,
2024-09-09,MHN Cambridge,2,0,9,2024,0,train,,,,
2024-09-11,MHN Cambridge,1,2,9,2024,0,train,,,,
2024-09-12,MHN Cambridge,1,3,9,2024,0,train,,,,
2024-09-18,MHN Cambridge,1,2,9,2024,0,train,,,,
2024-09-20,MHN Cambridge,1,4,9,2024,0,train,,,,
2024-09-25,MHN Cambridge,1,2,9,2024,0,train,,,,
2024-09-28,MHN Cambridge,2,5,9,2024,1,train,,,,
2024-09-29,MHN Cambridge,1,6,9,2024,1,train,,,,
2024-09-30,MHN Cambridge,1,0,9,2024,0,train,,,,
2024-10-01,MHN Cambridge,1,1,10,2024,0,train,,,,
2024-10-02,MHN Cambridge,2,2,10,2024,0,train,,,,
2024-10-07,MHN Cambridge,1,0,10,2024,0,train,,,,
2024-10-08,MHN Cambridge,1,1,10,2024,0,train,,,,
2024-10-12,MHN Cambridge,2,5,10,2024,1,train,,,,
2024-10-13,MHN Cambridge,1,6,10,2024,1,train,,,,
2024-10-14,MHN Cambridge,1,0,10,2024,0,train,,,,
2024-10-15,MHN Cambridge,1,1,10,2024,0,train,,,,
2024-10-16,MHN Cambridge,1,2,10,2024,0,train,,,,
2024-10-19,MHN Cambridge,2,5,10,2024,1,train,,,,
2024-10-20,MHN Cambridge,1,6,10,2024,1,train,,,,
2024-10-23,MHN Cambridge,1,2,10,2024,0,train,,,,
2024-10-25,MHN Cambridge,1,4,10,2024,0,train,,,,
2024-10-27,MHN Cambridge,2,6,10,2024,1,train,,,,
2024-11-01,MHN Cambridge,1,4,11,2024,0,train,,,,
2024-11-07,MHN Cambridge,1,3,11,2024,0,train,,,,
2024-11-08,MHN Cambridge,1,4,11,2024,0,train,,,,
2024-11-17,MHN Cambridge,2,6,11,2024,1,train,,,,
2024-11-19,MHN Cambridge,1,1,11,2024,0,train,,,,
2024-11-22,MHN Cambridge,1,4,11,2024,0,train,,,,
2024-11-24,MHN Cambridge,1,6,11,2024,1,train,,,,
2024-12-01,MHN Cambridge,1,6,12,2024,1,train,,,,
2024-12-06,MHN Cambridge,1,4,12,2024,0,train,,,,
2024-12-07,MHN Cambridge,2,5,12,2024,1,train,,,,
2024-12-08,MHN Cambridge,1,6,12,2024,1,train,,,,
2024-12-10,MHN Cambridge,3,1,12,2024,0,train,,,,
2024-12-12,MHN Cambridge,1,3,12,2024,0,train,,,,
2024-12-13,MHN Cambridge,1,4,12,2024,0,test,1.0,1.0,1.0,1.149896016306517
2024-12-18,MHN Cambridge,1,2,12,2024,0,test,1.0,1.0,1.0,1.2818034203102335
2024-12-23,MHN Cambridge,1,0,12,2024,0,test,1.0,1.0,1.0,1.2158780269528295
2024-12-25,MHN Cambridge,1,2,12,2024,0,test,1.0,2.0,1.0,1.226811322839117
2024-12-26,MHN Cambridge,2,3,12,2024,0,test,2.0,1.0,2.0,1.170139015496812
2024-12-27,MHN Cambridge,1,4,12,2024,0,test,1.0,3.0,1.0,1.1593591167032395
2024-12-29,MHN Cambridge,1,6,12,2024,1,test,1.0,1.0,1.0,1.2028261931865962
