date,hospital,ed_arrivals,day_of_week,month,year,is_weekend,set,ed_arrivals_test_naive,ed_arrivals_pred_naive,ed_arrivals_test_ets,ed_arrivals_pred_ets
2023-07-03,MHN South Shore,1,0,7,2023,0,train,,,,
2023-07-06,MHN South Shore,1,3,7,2023,0,train,,,,
2023-07-07,MHN South Shore,2,4,7,2023,0,train,,,,
2023-07-10,MHN South Shore,1,0,7,2023,0,train,,,,
2023-07-11,MHN South Shore,1,1,7,2023,0,train,,,,
2023-07-14,MHN South Shore,1,4,7,2023,0,train,,,,
2023-07-15,MHN South Shore,1,5,7,2023,1,train,,,,
2023-07-23,MHN South Shore,1,6,7,2023,1,train,,,,
2023-07-25,MHN South Shore,1,1,7,2023,0,train,,,,
2023-07-26,MHN South Shore,1,2,7,2023,0,train,,,,
2023-07-27,MHN South Shore,1,3,7,2023,0,train,,,,
2023-07-29,MHN South Shore,1,5,7,2023,1,train,,,,
2023-08-01,MHN South Shore,1,1,8,2023,0,train,,,,
2023-08-04,MHN South Shore,1,4,8,2023,0,train,,,,
2023-08-06,MHN South Shore,1,6,8,2023,1,train,,,,
2023-08-08,MHN South Shore,1,1,8,2023,0,train,,,,
2023-08-13,MHN South Shore,1,6,8,2023,1,train,,,,
2023-08-16,MHN South Shore,1,2,8,2023,0,train,,,,
2023-08-18,MHN South Shore,1,4,8,2023,0,train,,,,
2023-08-23,MHN South Shore,1,2,8,2023,0,train,,,,
2023-08-24,MHN South Shore,1,3,8,2023,0,train,,,,
2023-08-25,MHN South Shore,2,4,8,2023,0,train,,,,
2023-08-28,MHN South Shore,1,0,8,2023,0,train,,,,
2023-09-01,MHN South Shore,2,4,9,2023,0,train,,,,
2023-09-04,MHN South Shore,2,0,9,2023,0,train,,,,
2023-09-14,MHN South Shore,2,3,9,2023,0,train,,,,
2023-09-18,MHN South Shore,1,0,9,2023,0,train,,,,
2023-09-19,MHN South Shore,3,1,9,2023,0,train,,,,
2023-09-20,MHN South Shore,2,2,9,2023,0,train,,,,
2023-09-24,MHN South Shore,2,6,9,2023,1,train,,,,
2023-09-27,MHN South Shore,1,2,9,2023,0,train,,,,
2023-10-08,MHN South Shore,1,6,10,2023,1,train,,,,
2023-10-11,MHN South Shore,2,2,10,2023,0,train,,,,
2023-10-14,MHN South Shore,1,5,10,2023,1,train,,,,
2023-10-17,MHN South Shore,1,1,10,2023,0,train,,,,
2023-10-19,MHN South Shore,1,3,10,2023,0,train,,,,
2023-10-20,MHN South Shore,1,4,10,2023,0,train,,,,
2023-10-21,MHN South Shore,1,5,10,2023,1,train,,,,
2023-10-24,MHN South Shore,2,1,10,2023,0,train,,,,
2023-11-02,MHN South Shore,1,3,11,2023,0,train,,,,
2023-11-04,MHN South Shore,1,5,11,2023,1,train,,,,
2023-11-06,MHN South Shore,1,0,11,2023,0,train,,,,
2023-11-12,MHN South Shore,1,6,11,2023,1,train,,,,
2023-11-13,MHN South Shore,1,0,11,2023,0,train,,,,
2023-11-18,MHN South Shore,2,5,11,2023,1,train,,,,
2023-11-20,MHN South Shore,2,0,11,2023,0,train,,,,
2023-11-25,MHN South Shore,1,5,11,2023,1,train,,,,
2023-11-26,MHN South Shore,1,6,11,2023,1,train,,,,
2023-12-01,MHN South Shore,1,4,12,2023,0,train,,,,
2023-12-04,MHN South Shore,1,0,12,2023,0,train,,,,
2023-12-07,MHN South Shore,1,3,12,2023,0,train,,,,
2023-12-12,MHN South Shore,1,1,12,2023,0,train,,,,
2023-12-15,MHN South Shore,2,4,12,2023,0,train,,,,
2023-12-20,MHN South Shore,1,2,12,2023,0,train,,,,
2023-12-26,MHN South Shore,1,1,12,2023,0,train,,,,
2023-12-27,MHN South Shore,1,2,12,2023,0,train,,,,
2023-12-28,MHN South Shore,1,3,12,2023,0,train,,,,
2023-12-29,MHN South Shore,1,4,12,2023,0,train,,,,
2023-12-30,MHN South Shore,1,5,12,2023,1,train,,,,
2023-12-31,MHN South Shore,1,6,12,2023,1,train,,,,
2024-01-01,MHN South Shore,1,0,1,2024,0,train,,,,
2024-01-02,MHN South Shore,1,1,1,2024,0,train,,,,
2024-01-03,MHN South Shore,1,2,1,2024,0,train,,,,
2024-01-07,MHN South Shore,2,6,1,2024,1,train,,,,
2024-01-13,MHN South Shore,1,5,1,2024,1,train,,,,
2024-01-15,MHN South Shore,1,0,1,2024,0,train,,,,
2024-01-18,MHN South Shore,1,3,1,2024,0,train,,,,
2024-01-20,MHN South Shore,2,5,1,2024,1,train,,,,
2024-01-25,MHN South Shore,2,3,1,2024,0,train,,,,
2024-01-28,MHN South Shore,1,6,1,2024,1,train,,,,
2024-02-03,MHN South Shore,1,5,2,2024,1,train,,,,
2024-02-05,MHN South Shore,1,0,2,2024,0,train,,,,
2024-02-06,MHN South Shore,1,1,2,2024,0,train,,,,
2024-02-09,MHN South Shore,1,4,2,2024,0,train,,,,
2024-02-14,MHN South Shore,1,2,2,2024,0,train,,,,
2024-02-16,MHN South Shore,1,4,2,2024,0,train,,,,
2024-02-18,MHN South Shore,1,6,2,2024,1,train,,,,
2024-02-19,MHN South Shore,1,0,2,2024,0,train,,,,
2024-02-22,MHN South Shore,1,3,2,2024,0,train,,,,
2024-02-27,MHN South Shore,1,1,2,2024,0,train,,,,
2024-02-29,MHN South Shore,1,3,2,2024,0,train,,,,
2024-03-02,MHN South Shore,1,5,3,2024,1,train,,,,
2024-03-04,MHN South Shore,1,0,3,2024,0,train,,,,
2024-03-06,MHN South Shore,1,2,3,2024,0,train,,,,
2024-03-10,MHN South Shore,2,6,3,2024,1,train,,,,
2024-03-12,MHN South Shore,2,1,3,2024,0,train,,,,
2024-03-16,MHN South Shore,1,5,3,2024,1,train,,,,
2024-03-23,MHN South Shore,1,5,3,2024,1,train,,,,
2024-03-26,MHN South Shore,1,1,3,2024,0,train,,,,
2024-03-30,MHN South Shore,1,5,3,2024,1,train,,,,
2024-04-02,MHN South Shore,1,1,4,2024,0,train,,,,
2024-04-03,MHN South Shore,1,2,4,2024,0,train,,,,
2024-04-08,MHN South Shore,1,0,4,2024,0,train,,,,
2024-04-09,MHN South Shore,1,1,4,2024,0,train,,,,
2024-04-12,MHN South Shore,1,4,4,2024,0,train,,,,
2024-04-16,MHN South Shore,1,1,4,2024,0,train,,,,
2024-04-18,MHN South Shore,1,3,4,2024,0,train,,,,
2024-04-19,MHN South Shore,1,4,4,2024,0,train,,,,
2024-04-23,MHN South Shore,1,1,4,2024,0,train,,,,
2024-04-27,MHN South Shore,1,5,4,2024,1,train,,,,
2024-04-30,MHN South Shore,2,1,4,2024,0,train,,,,
2024-05-01,MHN South Shore,1,2,5,2024,0,train,,,,
2024-05-02,MHN South Shore,1,3,5,2024,0,train,,,,
2024-05-06,MHN South Shore,1,0,5,2024,0,train,,,,
2024-05-08,MHN South Shore,1,2,5,2024,0,train,,,,
2024-05-09,MHN South Shore,1,3,5,2024,0,train,,,,
2024-05-12,MHN South Shore,1,6,5,2024,1,train,,,,
2024-05-13,MHN South Shore,1,0,5,2024,0,train,,,,
2024-05-16,MHN South Shore,1,3,5,2024,0,train,,,,
2024-05-18,MHN South Shore,1,5,5,2024,1,train,,,,
2024-05-19,MHN South Shore,1,6,5,2024,1,train,,,,
2024-05-21,MHN South Shore,1,1,5,2024,0,train,,,,
2024-05-22,MHN South Shore,1,2,5,2024,0,train,,,,
2024-05-26,MHN South Shore,1,6,5,2024,1,train,,,,
2024-05-29,MHN South Shore,1,2,5,2024,0,train,,,,
2024-05-30,MHN South Shore,1,3,5,2024,0,train,,,,
2024-06-04,MHN South Shore,2,1,6,2024,0,train,,,,
2024-06-09,MHN South Shore,1,6,6,2024,1,train,,,,
2024-06-10,MHN South Shore,1,0,6,2024,0,train,,,,
2024-06-12,MHN South Shore,1,2,6,2024,0,train,,,,
2024-06-15,MHN South Shore,1,5,6,2024,1,train,,,,
2024-06-20,MHN South Shore,1,3,6,2024,0,train,,,,
2024-06-21,MHN South Shore,1,4,6,2024,0,train,,,,
2024-06-22,MHN South Shore,1,5,6,2024,1,train,,,,
2024-06-25,MHN South Shore,1,1,6,2024,0,train,,,,
2024-06-27,MHN South Shore,1,3,6,2024,0,train,,,,
2024-06-29,MHN South Shore,2,5,6,2024,1,train,,,,
2024-06-30,MHN South Shore,2,6,6,2024,1,train,,,,
2024-07-04,MHN South Shore,1,3,7,2024,0,train,,,,
2024-07-06,MHN South Shore,1,5,7,2024,1,train,,,,
2024-07-07,MHN South Shore,2,6,7,2024,1,train,,,,
2024-07-08,MHN South Shore,1,0,7,2024,0,train,,,,
2024-07-09,MHN South Shore,1,1,7,2024,0,train,,,,
2024-07-10,MHN South Shore,1,2,7,2024,0,train,,,,
2024-07-12,MHN South Shore,2,4,7,2024,0,train,,,,
2024-07-17,MHN South Shore,1,2,7,2024,0,train,,,,
2024-07-22,MHN South Shore,2,0,7,2024,0,train,,,,
2024-07-24,MHN South Shore,1,2,7,2024,0,train,,,,
2024-07-28,MHN South Shore,2,6,7,2024,1,train,,,,
2024-07-29,MHN South Shore,1,0,7,2024,0,train,,,,
2024-08-03,MHN South Shore,2,5,8,2024,1,train,,,,
2024-08-04,MHN South Shore,2,6,8,2024,1,train,,,,
2024-08-05,MHN South Shore,1,0,8,2024,0,train,,,,
2024-08-07,MHN South Shore,1,2,8,2024,0,train,,,,
2024-08-09,MHN South Shore,1,4,8,2024,0,train,,,,
2024-08-14,MHN South Shore,2,2,8,2024,0,train,,,,
2024-08-21,MHN South Shore,2,2,8,2024,0,train,,,,
2024-08-24,MHN South Shore,1,5,8,2024,1,train,,,,
2024-08-26,MHN South Shore,1,0,8,2024,0,train,,,,
2024-08-30,MHN South Shore,1,4,8,2024,0,train,,,,
2024-09-04,MHN South Shore,1,2,9,2024,0,train,,,,
2024-09-07,MHN South Shore,1,5,9,2024,1,train,,,,
2024-09-10,MHN South Shore,1,1,9,2024,0,train,,,,
2024-09-13,MHN South Shore,2,4,9,2024,0,train,,,,
2024-09-15,MHN South Shore,1,6,9,2024,1,train,,,,
2024-09-17,MHN South Shore,1,1,9,2024,0,train,,,,
2024-09-21,MHN South Shore,1,5,9,2024,1,train,,,,
2024-09-23,MHN South Shore,1,0,9,2024,0,train,,,,
2024-09-29,MHN South Shore,1,6,9,2024,1,train,,,,
2024-10-01,MHN South Shore,1,1,10,2024,0,train,,,,
2024-10-05,MHN South Shore,1,5,10,2024,1,train,,,,
2024-10-12,MHN South Shore,2,5,10,2024,1,train,,,,
2024-10-14,MHN South Shore,1,0,10,2024,0,train,,,,
2024-10-15,MHN South Shore,1,1,10,2024,0,train,,,,
2024-10-23,MHN South Shore,2,2,10,2024,0,train,,,,
2024-10-28,MHN South Shore,1,0,10,2024,0,train,,,,
2024-11-01,MHN South Shore,1,4,11,2024,0,train,,,,
2024-11-06,MHN South Shore,1,2,11,2024,0,train,,,,
2024-11-08,MHN South Shore,1,4,11,2024,0,train,,,,
2024-11-14,MHN South Shore,1,3,11,2024,0,train,,,,
2024-11-16,MHN South Shore,1,5,11,2024,1,train,,,,
2024-11-17,MHN South Shore,1,6,11,2024,1,train,,,,
2024-11-22,MHN South Shore,1,4,11,2024,0,train,,,,
2024-11-24,MHN South Shore,1,6,11,2024,1,train,,,,
2024-11-26,MHN South Shore,1,1,11,2024,0,train,,,,
2024-11-27,MHN South Shore,1,2,11,2024,0,train,,,,
2024-11-28,MHN South Shore,1,3,11,2024,0,train,,,,
2024-11-29,MHN South Shore,1,4,11,2024,0,train,,,,
2024-12-02,MHN South Shore,1,0,12,2024,0,train,,,,
2024-12-08,MHN South Shore,1,6,12,2024,1,train,,,,
2024-12-09,MHN South Shore,1,0,12,2024,0,train,,,,
2024-12-12,MHN South Shore,3,3,12,2024,0,train,,,,
2024-12-17,MHN South Shore,3,1,12,2024,0,test,3.0,1.0,3.0,1.1841228037343599
2024-12-18,MHN South Shore,1,2,12,2024,0,test,1.0,1.0,1.0,1.103508912602322
2024-12-20,MHN South Shore,1,4,12,2024,0,test,1.0,1.0,1.0,1.193016444843129
2024-12-21,MHN South Shore,1,5,12,2024,1,test,1.0,1.0,1.0,1.1929940500191676
2024-12-22,MHN South Shore,1,6,12,2024,1,test,1.0,1.0,1.0,1.2043739331819698
2024-12-28,MHN South Shore,2,5,12,2024,1,test,2.0,1.0,2.0,1.1588688481385672
2024-12-29,MHN South Shore,1,6,12,2024,1,test,1.0,3.0,1.0,1.136310123412668
